county,date,aqi,pollutant,number_of_sites_reporting
Bronx,2020-12-01,26,PM2.5,4
Bronx,2020-12-02,22,PM2.5,4
Bronx,2020-12-03,39,PM2.5,4
Bronx,2020-12-04,38,PM2.5,4
Bronx,2020-12-06,27,Ozone,4
Bronx,2020-12-08,21,Ozone,4
Bronx,2020-12-09,45,PM2.5,4
Bronx,2020-12-10,44,PM2.5,4
Bronx,2020-12-11,65,PM2.5,4
Bronx,2020-12-12,68,PM2.5,4
Bronx,2020-12-13,56,PM2.5,4
Bronx,2020-12-14,26,PM2.5,4
Bronx,2020-12-15,23,PM2.5,4
Bronx,2020-12-16,25,Ozone,4
Bronx,2020-12-17,26,PM2.5,4
Bronx,2020-12-18,35,PM2.5,4
Bronx,2020-12-19,56,PM2.5,4
Bronx,2020-12-20,64,PM2.5,4
Bronx,2020-12-21,77,PM2.5,4
Bronx,2020-12-22,66,PM2.5,4
Bronx,2020-12-23,32,PM2.5,4
Bronx,2020-12-24,46,PM2.5,4
Bronx,2020-12-25,42,PM2.5,4
Bronx,2020-12-26,38,PM2.5,4
Bronx,2020-12-27,49,PM2.5,4
Bronx,2020-12-28,48,PM2.5,4
Bronx,2020-12-29,30,Ozone,4
Bronx,2020-12-31,42,PM2.5,4
Chautauqua,2020-01-01,31,Ozone,1
Chautauqua,2020-01-02,30,Ozone,1
Chautauqua,2020-01-03,22,Ozone,1
Chautauqua,2020-01-04,30,Ozone,1
Chautauqua,2020-01-05,34,Ozone,1
Chautauqua,2020-01-06,33,Ozone,1
Chautauqua,2020-01-07,32,Ozone,1
Chautauqua,2020-01-08,34,Ozone,1
Chautauqua,2020-01-09,30,Ozone,1
Chautauqua,2020-01-10,29,Ozone,1
Chautauqua,2020-01-11,31,Ozone,1
Chautauqua,2020-01-12,31,Ozone,1
Chautauqua,2020-01-13,20,Ozone,1
Chautauqua,2020-01-14,24,Ozone,1
Chautauqua,2020-01-15,26,Ozone,1
Chautauqua,2020-01-16,31,Ozone,1
Chautauqua,2020-01-17,31,Ozone,1
Chautauqua,2020-01-18,29,Ozone,1
Chautauqua,2020-01-19,36,Ozone,1
Chautauqua,2020-01-20,40,Ozone,1
Chautauqua,2020-01-21,40,Ozone,1
Chautauqua,2020-01-22,43,PM2.5,1
Chautauqua,2020-01-23,25,Ozone,1
Chautauqua,2020-01-24,32,Ozone,1
Chautauqua,2020-01-25,31,Ozone,1
Chautauqua,2020-01-26,27,Ozone,1
Chautauqua,2020-01-27,33,Ozone,1
Chautauqua,2020-01-28,38,Ozone,1
Chautauqua,2020-01-29,35,Ozone,1
Chautauqua,2020-01-30,29,Ozone,1
Chautauqua,2020-01-31,45,PM2.5,1
Chautauqua,2020-02-01,32,Ozone,1
Chautauqua,2020-02-02,31,Ozone,1
Chautauqua,2020-02-03,31,Ozone,1
Chautauqua,2020-02-04,32,Ozone,1
Chautauqua,2020-02-05,33,Ozone,1
Chautauqua,2020-02-06,29,Ozone,1
Chautauqua,2020-02-07,34,Ozone,1
Chautauqua,2020-02-08,33,Ozone,1
Chautauqua,2020-02-09,33,PM2.5,1
Chautauqua,2020-02-10,31,Ozone,1
Chautauqua,2020-02-11,36,Ozone,1
Chautauqua,2020-02-12,36,Ozone,1
Chautauqua,2020-02-13,32,Ozone,1
Chautauqua,2020-02-14,31,Ozone,1
Chautauqua,2020-02-15,32,Ozone,1
Chautauqua,2020-02-16,33,Ozone,1
Chautauqua,2020-02-17,37,Ozone,1
Chautauqua,2020-02-18,35,Ozone,1
Chautauqua,2020-02-19,39,Ozone,1
Chautauqua,2020-02-20,39,Ozone,1
Chautauqua,2020-02-21,38,Ozone,1
Chautauqua,2020-02-22,36,Ozone,1
Chautauqua,2020-02-23,43,Ozone,1
Chautauqua,2020-02-24,51,PM2.5,1
Chautauqua,2020-02-25,36,Ozone,1
Chautauqua,2020-02-26,33,Ozone,1
Chautauqua,2020-02-27,38,Ozone,1
Chautauqua,2020-02-28,39,Ozone,1
Chautauqua,2020-02-29,40,Ozone,1
Chautauqua,2020-03-01,39,Ozone,1
Chautauqua,2020-03-02,39,Ozone,1
Chautauqua,2020-03-03,32,Ozone,1
Chautauqua,2020-03-04,34,Ozone,1
Chautauqua,2020-03-05,38,Ozone,1
Chautauqua,2020-03-06,35,Ozone,1
Chautauqua,2020-03-07,38,Ozone,1
Chautauqua,2020-03-08,40,Ozone,1
Chautauqua,2020-03-09,48,Ozone,1
Chautauqua,2020-03-10,40,Ozone,1
Chautauqua,2020-03-11,31,Ozone,1
Chautauqua,2020-03-12,33,Ozone,1
Chautauqua,2020-03-13,41,Ozone,1
Chautauqua,2020-03-14,34,Ozone,1
Chautauqua,2020-03-15,41,Ozone,1
Chautauqua,2020-03-16,40,Ozone,1
Chautauqua,2020-03-17,31,Ozone,1
Chautauqua,2020-03-18,29,Ozone,1
Chautauqua,2020-03-19,38,PM2.5,1
Chautauqua,2020-03-20,33,Ozone,1
Chautauqua,2020-03-21,37,Ozone,1
Chautauqua,2020-03-22,38,Ozone,1
Chautauqua,2020-03-23,34,Ozone,1
Chautauqua,2020-03-24,37,Ozone,1
Chautauqua,2020-03-25,38,Ozone,1
Chautauqua,2020-03-26,44,Ozone,1
Chautauqua,2020-03-27,35,Ozone,1
Chautauqua,2020-03-28,30,Ozone,1
Chautauqua,2020-03-29,39,Ozone,1
Chautauqua,2020-03-30,37,Ozone,1
Chautauqua,2020-03-31,34,Ozone,1
Chautauqua,2020-04-01,46,Ozone,1
Chautauqua,2020-04-02,42,Ozone,1
Chautauqua,2020-04-03,38,Ozone,1
Chautauqua,2020-04-04,34,Ozone,1
Chautauqua,2020-04-05,33,Ozone,1
Chautauqua,2020-04-06,34,Ozone,1
Chautauqua,2020-04-07,40,Ozone,1
Chautauqua,2020-04-08,35,Ozone,1
Chautauqua,2020-04-09,44,Ozone,1
Chautauqua,2020-04-10,40,Ozone,1
Chautauqua,2020-04-11,41,Ozone,1
Chautauqua,2020-04-12,46,Ozone,1
Chautauqua,2020-04-13,39,Ozone,1
Chautauqua,2020-04-14,44,Ozone,1
Chautauqua,2020-04-15,42,Ozone,1
Chautauqua,2020-04-16,41,Ozone,1
Chautauqua,2020-04-17,40,Ozone,1
Chautauqua,2020-04-18,47,Ozone,1
Chautauqua,2020-04-19,44,Ozone,1
Chautauqua,2020-04-20,42,Ozone,1
Chautauqua,2020-04-21,40,Ozone,1
Chautauqua,2020-04-22,43,Ozone,1
Chautauqua,2020-04-23,32,Ozone,1
Chautauqua,2020-04-24,38,Ozone,1
Chautauqua,2020-04-25,46,Ozone,1
Chautauqua,2020-04-26,38,Ozone,1
Chautauqua,2020-04-27,41,Ozone,1
Chautauqua,2020-04-28,44,Ozone,1
Chautauqua,2020-04-29,46,Ozone,1
Chautauqua,2020-04-30,42,Ozone,1
Chautauqua,2020-05-01,31,Ozone,1
Chautauqua,2020-05-02,46,Ozone,1
Chautauqua,2020-05-03,54,Ozone,1
Chautauqua,2020-05-04,37,Ozone,1
Chautauqua,2020-05-05,41,Ozone,1
Chautauqua,2020-05-06,40,Ozone,1
Chautauqua,2020-05-07,41,Ozone,1
Chautauqua,2020-05-08,32,Ozone,1
Chautauqua,2020-05-09,36,Ozone,1
Chautauqua,2020-05-10,44,Ozone,1
Chautauqua,2020-05-11,29,Ozone,1
Chautauqua,2020-05-12,40,Ozone,1
Chautauqua,2020-05-13,40,Ozone,1
Chautauqua,2020-05-14,44,Ozone,1
Chautauqua,2020-05-15,46,Ozone,1
Chautauqua,2020-05-16,38,Ozone,1
Chautauqua,2020-05-17,31,Ozone,1
Chautauqua,2020-05-18,28,Ozone,1
Chautauqua,2020-05-19,41,Ozone,1
Chautauqua,2020-05-20,44,Ozone,1
Chautauqua,2020-05-21,46,Ozone,1
Chautauqua,2020-05-22,38,Ozone,1
Chautauqua,2020-05-23,36,Ozone,1
Chautauqua,2020-05-24,39,Ozone,1
Chautauqua,2020-05-25,47,Ozone,1
Chautauqua,2020-05-26,47,Ozone,1
Chautauqua,2020-05-27,39,Ozone,1
Chautauqua,2020-05-28,26,Ozone,1
Chautauqua,2020-05-29,39,Ozone,1
Chautauqua,2020-05-30,31,Ozone,1
Chautauqua,2020-05-31,34,Ozone,1
Chautauqua,2020-06-01,45,Ozone,1
Chautauqua,2020-06-02,90,Ozone,1
Chautauqua,2020-06-03,64,Ozone,1
Chautauqua,2020-06-04,61,Ozone,1
Chautauqua,2020-06-05,44,Ozone,1
Chautauqua,2020-06-06,46,Ozone,1
Chautauqua,2020-06-07,30,Ozone,1
Chautauqua,2020-06-08,41,Ozone,1
Chautauqua,2020-06-09,80,Ozone,1
Chautauqua,2020-06-10,41,Ozone,1
Chautauqua,2020-06-11,36,Ozone,1
Chautauqua,2020-06-12,37,Ozone,1
Chautauqua,2020-06-13,35,Ozone,1
Chautauqua,2020-06-14,31,Ozone,1
Chautauqua,2020-06-15,39,Ozone,1
Chautauqua,2020-06-16,44,Ozone,1
Chautauqua,2020-06-17,64,Ozone,1
Chautauqua,2020-06-18,58,Ozone,1
Chautauqua,2020-06-19,49,Ozone,1
Chautauqua,2020-06-20,48,Ozone,1
Chautauqua,2020-06-21,74,Ozone,1
Chautauqua,2020-06-22,44,Ozone,1
Chautauqua,2020-06-23,41,Ozone,1
Chautauqua,2020-06-24,35,Ozone,1
Chautauqua,2020-06-25,50,Ozone,1
Chautauqua,2020-06-26,43,Ozone,1
Chautauqua,2020-06-27,44,Ozone,1
Chautauqua,2020-06-28,37,Ozone,1
Chautauqua,2020-06-29,43,Ozone,1
Chautauqua,2020-06-30,44,Ozone,1
Chautauqua,2020-07-01,46,Ozone,1
Chautauqua,2020-07-02,45,Ozone,1
Chautauqua,2020-07-03,84,Ozone,1
Chautauqua,2020-07-04,44,Ozone,1
Chautauqua,2020-07-05,44,Ozone,1
Chautauqua,2020-07-06,54,Ozone,1
Chautauqua,2020-07-07,93,Ozone,1
Chautauqua,2020-07-08,71,Ozone,1
Chautauqua,2020-07-09,71,Ozone,1
Chautauqua,2020-07-10,47,Ozone,1
Chautauqua,2020-07-11,33,Ozone,1
Chautauqua,2020-07-12,31,Ozone,1
Chautauqua,2020-07-13,31,Ozone,1
Chautauqua,2020-07-14,26,Ozone,1
Chautauqua,2020-07-15,41,Ozone,1
Chautauqua,2020-07-16,44,Ozone,1
Chautauqua,2020-07-17,48,Ozone,1
Chautauqua,2020-07-18,74,Ozone,1
Chautauqua,2020-07-20,25,PM2.5,1
Chautauqua,2020-07-22,43,Ozone,1
Chautauqua,2020-07-23,45,Ozone,1
Chautauqua,2020-07-24,44,Ozone,1
Chautauqua,2020-07-25,42,Ozone,1
Chautauqua,2020-07-26,54,Ozone,1
Chautauqua,2020-07-27,44,Ozone,1
Chautauqua,2020-07-28,31,Ozone,1
Chautauqua,2020-07-29,42,Ozone,1
Chautauqua,2020-07-30,30,Ozone,1
Chautauqua,2020-07-31,36,Ozone,1
Chautauqua,2020-08-01,33,Ozone,1
Chautauqua,2020-08-02,35,Ozone,1
Chautauqua,2020-08-03,30,Ozone,1
Chautauqua,2020-08-04,36,Ozone,1
Chautauqua,2020-08-05,25,Ozone,1
Chautauqua,2020-08-06,43,Ozone,1
Chautauqua,2020-08-07,42,Ozone,1
Chautauqua,2020-08-08,46,Ozone,1
Chautauqua,2020-08-09,67,Ozone,1
Chautauqua,2020-08-10,48,PM2.5,1
Chautauqua,2020-08-11,49,Ozone,1
Chautauqua,2020-08-12,37,Ozone,1
Chautauqua,2020-08-13,45,Ozone,1
Chautauqua,2020-08-14,36,Ozone,1
Chautauqua,2020-08-15,49,Ozone,1
Chautauqua,2020-08-16,40,PM2.5,1
Chautauqua,2020-08-17,34,Ozone,1
Chautauqua,2020-08-18,24,Ozone,1
Chautauqua,2020-08-19,30,Ozone,1
Chautauqua,2020-08-20,33,Ozone,1
Chautauqua,2020-08-21,58,Ozone,1
Chautauqua,2020-08-22,64,Ozone,1
Chautauqua,2020-08-23,51,Ozone,1
Chautauqua,2020-08-24,49,Ozone,1
Chautauqua,2020-08-25,38,Ozone,1
Chautauqua,2020-08-26,41,Ozone,1
Chautauqua,2020-08-27,43,Ozone,1
Chautauqua,2020-08-28,32,Ozone,1
Chautauqua,2020-08-29,36,Ozone,1
Chautauqua,2020-08-30,24,Ozone,1
Chautauqua,2020-08-31,31,Ozone,1
Chautauqua,2020-09-01,29,Ozone,1
Chautauqua,2020-09-02,40,Ozone,1
Chautauqua,2020-09-03,40,Ozone,1
Chautauqua,2020-09-04,32,Ozone,1
Chautauqua,2020-09-05,32,Ozone,1
Chautauqua,2020-09-06,35,Ozone,1
Chautauqua,2020-09-07,35,Ozone,1
Chautauqua,2020-09-08,31,Ozone,1
Chautauqua,2020-09-09,35,PM2.5,1
Chautauqua,2020-09-10,28,Ozone,1
Chautauqua,2020-09-11,28,Ozone,1
Chautauqua,2020-09-12,30,Ozone,1
Chautauqua,2020-09-13,32,Ozone,1
Chautauqua,2020-09-14,25,Ozone,1
Chautauqua,2020-09-15,26,Ozone,1
Chautauqua,2020-09-16,37,Ozone,1
Chautauqua,2020-09-17,27,Ozone,1
Chautauqua,2020-09-18,30,Ozone,1
Chautauqua,2020-09-19,30,Ozone,1
Chautauqua,2020-09-20,31,Ozone,1
Chautauqua,2020-09-21,33,Ozone,1
Chautauqua,2020-09-22,44,Ozone,1
Chautauqua,2020-09-23,67,Ozone,1
Chautauqua,2020-09-24,58,Ozone,1
Chautauqua,2020-09-25,61,Ozone,1
Chautauqua,2020-09-26,42,Ozone,1
Chautauqua,2020-09-27,39,Ozone,1
Chautauqua,2020-09-28,40,Ozone,1
Chautauqua,2020-09-29,26,Ozone,1
Chautauqua,2020-09-30,31,Ozone,1
Chautauqua,2020-10-01,28,Ozone,1
Chautauqua,2020-10-02,23,Ozone,1
Chautauqua,2020-10-03,30,Ozone,1
Chautauqua,2020-10-04,29,Ozone,1
Chautauqua,2020-10-05,27,Ozone,1
Chautauqua,2020-10-06,37,Ozone,1
Chautauqua,2020-10-07,35,Ozone,1
Chautauqua,2020-10-08,28,Ozone,1
Chautauqua,2020-10-09,44,Ozone,1
Chautauqua,2020-10-10,40,Ozone,1
Chautauqua,2020-10-11,23,Ozone,1
Chautauqua,2020-10-12,25,Ozone,1
Chautauqua,2020-10-13,30,Ozone,1
Chautauqua,2020-10-14,39,Ozone,1
Chautauqua,2020-10-15,38,Ozone,1
Chautauqua,2020-10-16,31,Ozone,1
Chautauqua,2020-10-17,35,Ozone,1
Chautauqua,2020-10-18,34,Ozone,1
Chautauqua,2020-10-19,27,Ozone,1
Chautauqua,2020-10-20,27,Ozone,1
Chautauqua,2020-10-21,28,Ozone,1
Chautauqua,2020-10-22,27,Ozone,1
Chautauqua,2020-10-23,36,Ozone,1
Chautauqua,2020-10-24,21,Ozone,1
Chautauqua,2020-10-25,23,Ozone,1
Chautauqua,2020-10-26,27,Ozone,1
Chautauqua,2020-10-27,25,Ozone,1
Chautauqua,2020-10-28,21,Ozone,1
Chautauqua,2020-10-29,23,Ozone,1
Chautauqua,2020-10-30,31,Ozone,1
Chautauqua,2020-10-31,30,Ozone,1
Chautauqua,2020-11-01,30,Ozone,1
Chautauqua,2020-11-02,34,Ozone,1
Chautauqua,2020-11-03,28,Ozone,1
Chautauqua,2020-11-04,39,Ozone,1
Chautauqua,2020-11-05,42,Ozone,1
Chautauqua,2020-11-06,46,Ozone,1
Chautauqua,2020-11-07,58,Ozone,1
Chautauqua,2020-11-08,52,PM2.5,1
Chautauqua,2020-11-09,42,Ozone,1
Chautauqua,2020-11-10,32,Ozone,1
Chautauqua,2020-11-11,29,Ozone,1
Chautauqua,2020-11-12,27,Ozone,1
Chautauqua,2020-11-13,31,Ozone,1
Chautauqua,2020-11-14,31,Ozone,1
Chautauqua,2020-11-15,32,Ozone,1
Chautauqua,2020-11-16,31,Ozone,1
Chautauqua,2020-11-17,35,Ozone,1
Chautauqua,2020-11-18,36,Ozone,1
Chautauqua,2020-11-19,35,Ozone,1
Chautauqua,2020-11-20,33,Ozone,1
Chautauqua,2020-11-21,27,Ozone,1
Chautauqua,2020-11-22,22,Ozone,1
Chautauqua,2020-11-23,28,Ozone,1
Chautauqua,2020-11-24,25,Ozone,1
Chautauqua,2020-11-25,28,Ozone,1
Chautauqua,2020-11-26,25,Ozone,1
Chautauqua,2020-11-27,27,Ozone,1
Chautauqua,2020-11-28,30,Ozone,1
Chautauqua,2020-11-29,29,Ozone,1
Chautauqua,2020-12-01,28,Ozone,1
Chautauqua,2020-12-02,37,Ozone,1
Chautauqua,2020-12-03,29,Ozone,1
Chautauqua,2020-12-04,31,Ozone,1
Chautauqua,2020-12-05,28,Ozone,1
Chautauqua,2020-12-06,33,Ozone,1
Chautauqua,2020-12-07,32,Ozone,1
Chautauqua,2020-12-08,31,Ozone,1
Chautauqua,2020-12-09,27,Ozone,1
Chautauqua,2020-12-10,26,Ozone,1
Chautauqua,2020-12-11,27,Ozone,1
Chautauqua,2020-12-12,34,Ozone,1
Chautauqua,2020-12-13,24,Ozone,1
Chautauqua,2020-12-14,30,Ozone,1
Chautauqua,2020-12-15,31,Ozone,1
Chautauqua,2020-12-16,28,Ozone,1
Chautauqua,2020-12-17,28,Ozone,1
Chautauqua,2020-12-18,29,Ozone,1
Chautauqua,2020-12-19,26,Ozone,1
Chautauqua,2020-12-20,24,Ozone,1
Chautauqua,2020-12-21,19,Ozone,1
Chautauqua,2020-12-22,31,Ozone,1
Chautauqua,2020-12-23,29,Ozone,1
Chautauqua,2020-12-24,31,Ozone,1
Chautauqua,2020-12-25,25,Ozone,1
Chautauqua,2020-12-26,24,PM2.5,1
Chautauqua,2020-12-27,31,Ozone,1
Chautauqua,2020-12-28,35,Ozone,1
Chautauqua,2020-12-29,34,Ozone,1
Chautauqua,2020-12-30,31,Ozone,1
Chautauqua,2020-12-31,31,Ozone,1
Dutchess,2020-02-01,21,Ozone,1
Dutchess,2020-02-02,28,Ozone,1
Dutchess,2020-02-03,32,Ozone,1
Dutchess,2020-02-04,33,Ozone,1
Dutchess,2020-02-05,32,Ozone,1
Dutchess,2020-02-06,20,Ozone,1
Dutchess,2020-02-07,33,Ozone,1
Dutchess,2020-02-08,33,Ozone,1
Dutchess,2020-02-09,26,Ozone,1
Dutchess,2020-02-10,27,Ozone,1
Dutchess,2020-02-11,26,Ozone,1
Dutchess,2020-02-12,34,Ozone,1
Dutchess,2020-02-13,28,Ozone,1
Dutchess,2020-02-14,32,Ozone,1
Dutchess,2020-02-15,32,Ozone,1
Dutchess,2020-02-16,31,Ozone,1
Dutchess,2020-02-17,37,Ozone,1
Dutchess,2020-02-18,32,Ozone,1
Dutchess,2020-02-19,37,Ozone,1
Dutchess,2020-02-20,37,Ozone,1
Dutchess,2020-02-21,38,Ozone,1
Dutchess,2020-02-22,40,Ozone,1
Dutchess,2020-02-23,44,Ozone,1
Dutchess,2020-02-24,41,Ozone,1
Dutchess,2020-02-25,29,Ozone,1
Dutchess,2020-02-26,38,Ozone,1
Dutchess,2020-02-27,39,Ozone,1
Dutchess,2020-02-28,38,Ozone,1
Dutchess,2020-02-29,36,Ozone,1
Dutchess,2020-03-01,39,Ozone,1
Dutchess,2020-03-02,38,Ozone,1
Dutchess,2020-03-03,39,Ozone,1
Dutchess,2020-03-04,38,Ozone,1
Dutchess,2020-03-05,37,Ozone,1
Dutchess,2020-03-06,35,Ozone,1
Dutchess,2020-03-07,40,Ozone,1
Dutchess,2020-03-08,41,Ozone,1
Dutchess,2020-03-09,45,Ozone,1
Dutchess,2020-03-10,37,Ozone,1
Dutchess,2020-03-11,36,Ozone,1
Dutchess,2020-03-12,35,Ozone,1
Dutchess,2020-03-13,39,Ozone,1
Dutchess,2020-03-14,36,Ozone,1
Dutchess,2020-03-15,41,Ozone,1
Dutchess,2020-03-16,40,Ozone,1
Dutchess,2020-03-17,31,Ozone,1
Dutchess,2020-03-18,42,Ozone,1
Dutchess,2020-03-19,36,Ozone,1
Dutchess,2020-03-20,32,Ozone,1
Dutchess,2020-03-21,39,Ozone,1
Dutchess,2020-03-22,38,Ozone,1
Dutchess,2020-03-23,36,Ozone,1
Dutchess,2020-03-24,37,Ozone,1
Dutchess,2020-03-25,35,Ozone,1
Dutchess,2020-03-26,43,Ozone,1
Dutchess,2020-03-27,43,Ozone,1
Dutchess,2020-03-28,33,Ozone,1
Dutchess,2020-03-29,40,Ozone,1
Dutchess,2020-03-30,35,Ozone,1
Dutchess,2020-03-31,37,Ozone,1
Dutchess,2020-04-01,43,Ozone,1
Dutchess,2020-04-02,38,Ozone,1
Dutchess,2020-04-03,31,Ozone,1
Dutchess,2020-04-04,38,Ozone,1
Dutchess,2020-04-05,34,Ozone,1
Dutchess,2020-04-06,41,Ozone,1
Dutchess,2020-04-07,48,Ozone,1
Dutchess,2020-04-08,39,Ozone,1
Dutchess,2020-04-09,41,Ozone,1
Dutchess,2020-04-10,35,Ozone,1
Dutchess,2020-04-11,42,Ozone,1
Dutchess,2020-04-12,46,Ozone,1
Dutchess,2020-04-13,44,Ozone,1
Dutchess,2020-04-14,43,Ozone,1
Dutchess,2020-04-15,43,Ozone,1
Dutchess,2020-04-16,40,Ozone,1
Dutchess,2020-04-17,44,Ozone,1
Dutchess,2020-04-18,38,Ozone,1
Dutchess,2020-04-19,50,Ozone,1
Dutchess,2020-04-20,43,Ozone,1
Dutchess,2020-04-21,37,Ozone,1
Dutchess,2020-04-22,40,Ozone,1
Dutchess,2020-04-23,38,Ozone,1
Dutchess,2020-04-24,32,Ozone,1
Dutchess,2020-04-25,44,Ozone,1
Dutchess,2020-04-26,40,Ozone,1
Dutchess,2020-04-28,41,Ozone,1
Dutchess,2020-04-29,42,Ozone,1
Dutchess,2020-04-30,42,Ozone,1
Dutchess,2020-05-01,47,Ozone,1
Dutchess,2020-05-02,40,Ozone,1
Dutchess,2020-05-03,49,Ozone,1
Dutchess,2020-05-04,43,Ozone,1
Dutchess,2020-05-05,41,Ozone,1
Dutchess,2020-05-06,36,Ozone,1
Dutchess,2020-05-07,44,Ozone,1
Dutchess,2020-05-08,39,Ozone,1
Dutchess,2020-05-09,31,Ozone,1
Dutchess,2020-05-10,45,Ozone,1
Dutchess,2020-05-12,42,Ozone,1
Dutchess,2020-05-13,40,Ozone,1
Dutchess,2020-05-14,51,Ozone,1
Dutchess,2020-05-15,49,Ozone,1
Dutchess,2020-05-16,39,Ozone,1
Dutchess,2020-05-17,45,Ozone,1
Dutchess,2020-05-18,38,Ozone,1
Dutchess,2020-05-19,44,Ozone,1
Dutchess,2020-05-20,44,Ozone,1
Dutchess,2020-05-21,49,Ozone,1
Dutchess,2020-05-22,44,Ozone,1
Dutchess,2020-05-23,39,Ozone,1
Dutchess,2020-05-24,42,Ozone,1
Dutchess,2020-05-25,29,Ozone,1
Dutchess,2020-05-26,49,Ozone,1
Dutchess,2020-05-27,42,Ozone,1
Dutchess,2020-05-28,19,Ozone,1
Dutchess,2020-05-29,31,Ozone,1
Dutchess,2020-05-30,39,Ozone,1
Dutchess,2020-05-31,31,Ozone,1
Dutchess,2020-06-01,34,Ozone,1
Dutchess,2020-06-02,36,Ozone,1
Dutchess,2020-06-03,37,Ozone,1
Dutchess,2020-06-04,48,Ozone,1
Dutchess,2020-06-05,40,Ozone,1
Dutchess,2020-06-06,46,Ozone,1
Dutchess,2020-06-07,31,Ozone,1
Dutchess,2020-06-08,29,Ozone,1
Dutchess,2020-06-09,49,Ozone,1
Dutchess,2020-06-10,64,Ozone,1
Dutchess,2020-06-11,32,Ozone,1
Dutchess,2020-06-12,44,Ozone,1
Dutchess,2020-06-13,30,Ozone,1
Dutchess,2020-06-14,28,Ozone,1
Dutchess,2020-06-15,33,Ozone,1
Dutchess,2020-06-16,40,Ozone,1
Dutchess,2020-06-17,46,Ozone,1
Dutchess,2020-06-18,25,Ozone,1
Dutchess,2020-06-19,42,Ozone,1
Dutchess,2020-06-20,50,Ozone,1
Dutchess,2020-06-21,41,Ozone,1
Dutchess,2020-06-22,58,Ozone,1
Dutchess,2020-06-23,87,Ozone,1
Dutchess,2020-06-24,40,Ozone,1
Dutchess,2020-06-25,45,Ozone,1
Dutchess,2020-06-26,44,Ozone,1
Dutchess,2020-06-27,32,Ozone,1
Dutchess,2020-06-28,33,Ozone,1
Dutchess,2020-06-29,39,Ozone,1
Dutchess,2020-06-30,37,Ozone,1
Dutchess,2020-07-01,32,Ozone,1
Dutchess,2020-07-03,20,Ozone,1
Dutchess,2020-07-04,33,Ozone,1
Dutchess,2020-07-05,36,Ozone,1
Dutchess,2020-07-06,44,Ozone,1
Dutchess,2020-07-07,40,Ozone,1
Dutchess,2020-07-08,36,Ozone,1
Dutchess,2020-07-09,54,Ozone,1
Dutchess,2020-07-10,19,Ozone,1
Dutchess,2020-07-11,40,Ozone,1
Dutchess,2020-07-12,31,Ozone,1
Dutchess,2020-07-13,36,Ozone,1
Dutchess,2020-07-14,27,Ozone,1
Dutchess,2020-07-15,35,Ozone,1
Dutchess,2020-07-16,32,Ozone,1
Dutchess,2020-07-17,33,Ozone,1
Dutchess,2020-07-18,44,Ozone,1
Dutchess,2020-07-19,58,Ozone,1
Dutchess,2020-07-20,38,Ozone,1
Dutchess,2020-07-21,39,Ozone,1
Dutchess,2020-07-22,80,Ozone,1
Dutchess,2020-07-23,36,Ozone,1
Dutchess,2020-07-24,30,Ozone,1
Dutchess,2020-07-25,41,Ozone,1
Dutchess,2020-07-26,41,Ozone,1
Dutchess,2020-07-27,47,Ozone,1
Dutchess,2020-07-28,36,Ozone,1
Dutchess,2020-07-29,46,Ozone,1
Dutchess,2020-07-30,44,Ozone,1
Dutchess,2020-07-31,33,Ozone,1
Dutchess,2020-08-01,40,Ozone,1
Dutchess,2020-08-02,33,Ozone,1
Dutchess,2020-08-03,39,Ozone,1
Dutchess,2020-08-04,20,Ozone,1
Dutchess,2020-08-05,41,Ozone,1
Dutchess,2020-08-06,37,Ozone,1
Dutchess,2020-08-07,33,Ozone,1
Dutchess,2020-08-08,46,Ozone,1
Dutchess,2020-08-09,47,Ozone,1
Dutchess,2020-08-10,49,Ozone,1
Dutchess,2020-08-11,64,Ozone,1
Dutchess,2020-08-12,35,Ozone,1
Dutchess,2020-08-13,23,Ozone,1
Dutchess,2020-08-14,27,Ozone,1
Dutchess,2020-08-15,23,Ozone,1
Dutchess,2020-08-16,17,Ozone,1
Dutchess,2020-08-17,32,Ozone,1
Dutchess,2020-08-18,29,Ozone,1
Dutchess,2020-08-19,25,Ozone,1
Dutchess,2020-08-20,26,Ozone,1
Dutchess,2020-08-21,46,Ozone,1
Dutchess,2020-08-22,40,Ozone,1
Dutchess,2020-08-23,45,Ozone,1
Dutchess,2020-08-24,39,Ozone,1
Dutchess,2020-08-25,37,Ozone,1
Dutchess,2020-08-26,29,Ozone,1
Dutchess,2020-08-27,35,Ozone,1
Dutchess,2020-08-28,28,Ozone,1
Dutchess,2020-08-29,27,Ozone,1
Dutchess,2020-08-30,25,Ozone,1
Dutchess,2020-08-31,28,Ozone,1
Dutchess,2020-09-01,27,Ozone,1
Dutchess,2020-09-02,24,Ozone,1
Dutchess,2020-09-03,27,Ozone,1
Dutchess,2020-09-04,30,Ozone,1
Dutchess,2020-09-05,31,Ozone,1
Dutchess,2020-09-06,36,Ozone,1
Dutchess,2020-09-07,37,Ozone,1
Dutchess,2020-09-08,43,Ozone,1
Dutchess,2020-09-09,43,Ozone,1
Dutchess,2020-09-10,22,Ozone,1
Dutchess,2020-09-11,28,Ozone,1
Dutchess,2020-09-12,30,Ozone,1
Dutchess,2020-09-13,31,Ozone,1
Dutchess,2020-09-14,26,Ozone,1
Dutchess,2020-09-15,23,Ozone,1
Dutchess,2020-09-16,32,Ozone,1
Dutchess,2020-09-17,37,Ozone,1
