"","county","aqi","pollutant","number_of_sites_reporting","date","deaths"
"900","Dutchess",32,"Ozone",1,2020-07-01,151
"901","Dutchess",20,"Ozone",1,2020-07-03,152
"902","Dutchess",33,"Ozone",1,2020-07-04,152
"903","Dutchess",36,"Ozone",1,2020-07-05,152
"904","Dutchess",44,"Ozone",1,2020-07-06,152
"905","Dutchess",40,"Ozone",1,2020-07-07,152
"906","Dutchess",36,"Ozone",1,2020-07-08,152
"907","Dutchess",54,"Ozone",1,2020-07-09,152
"908","Dutchess",19,"Ozone",1,2020-07-10,152
"909","Dutchess",40,"Ozone",1,2020-07-11,152
"910","Dutchess",31,"Ozone",1,2020-07-12,152
"911","Dutchess",36,"Ozone",1,2020-07-13,152
"912","Dutchess",27,"Ozone",1,2020-07-14,152
"913","Dutchess",35,"Ozone",1,2020-07-15,152
"914","Dutchess",32,"Ozone",1,2020-07-16,153
"915","Dutchess",33,"Ozone",1,2020-07-17,153
"916","Dutchess",44,"Ozone",1,2020-07-18,153
"917","Dutchess",58,"Ozone",1,2020-07-19,153
"918","Dutchess",38,"Ozone",1,2020-07-20,153
"919","Dutchess",39,"Ozone",1,2020-07-21,153
"920","Dutchess",80,"Ozone",1,2020-07-22,153
"921","Dutchess",36,"Ozone",1,2020-07-23,153
"922","Dutchess",30,"Ozone",1,2020-07-24,153
"923","Dutchess",41,"Ozone",1,2020-07-25,153
"924","Dutchess",41,"Ozone",1,2020-07-26,153
"925","Dutchess",47,"Ozone",1,2020-07-27,153
"926","Dutchess",36,"Ozone",1,2020-07-28,153
"927","Dutchess",46,"Ozone",1,2020-07-29,153
"928","Dutchess",44,"Ozone",1,2020-07-30,153
"929","Dutchess",33,"Ozone",1,2020-07-31,153
"930","Dutchess",40,"Ozone",1,2020-08-01,153
"931","Dutchess",33,"Ozone",1,2020-08-02,153
"932","Dutchess",39,"Ozone",1,2020-08-03,153
"933","Dutchess",20,"Ozone",1,2020-08-04,153
"934","Dutchess",41,"Ozone",1,2020-08-05,153
"935","Dutchess",37,"Ozone",1,2020-08-06,153
"936","Dutchess",33,"Ozone",1,2020-08-07,153
"937","Dutchess",46,"Ozone",1,2020-08-08,153
"938","Dutchess",47,"Ozone",1,2020-08-09,153
"939","Dutchess",49,"Ozone",1,2020-08-10,153
"940","Dutchess",64,"Ozone",1,2020-08-11,153
"941","Dutchess",35,"Ozone",1,2020-08-12,153
"942","Dutchess",23,"Ozone",1,2020-08-13,153
"943","Dutchess",27,"Ozone",1,2020-08-14,153
"944","Dutchess",23,"Ozone",1,2020-08-15,153
"945","Dutchess",17,"Ozone",1,2020-08-16,153
"946","Dutchess",32,"Ozone",1,2020-08-17,153
"947","Dutchess",29,"Ozone",1,2020-08-18,153
"948","Dutchess",25,"Ozone",1,2020-08-19,153
"949","Dutchess",26,"Ozone",1,2020-08-20,153
"950","Dutchess",46,"Ozone",1,2020-08-21,153
"951","Dutchess",40,"Ozone",1,2020-08-22,153
"952","Dutchess",45,"Ozone",1,2020-08-23,153
"953","Dutchess",39,"Ozone",1,2020-08-24,153
"954","Dutchess",37,"Ozone",1,2020-08-25,153
"955","Dutchess",29,"Ozone",1,2020-08-26,153
"956","Dutchess",35,"Ozone",1,2020-08-27,153
"957","Dutchess",28,"Ozone",1,2020-08-28,153
"958","Dutchess",27,"Ozone",1,2020-08-29,153
"959","Dutchess",25,"Ozone",1,2020-08-30,153
"960","Dutchess",28,"Ozone",1,2020-08-31,153
"961","Dutchess",27,"Ozone",1,2020-09-01,153
"962","Dutchess",24,"Ozone",1,2020-09-02,153
"963","Dutchess",27,"Ozone",1,2020-09-03,153
"964","Dutchess",30,"Ozone",1,2020-09-04,153
"965","Dutchess",31,"Ozone",1,2020-09-05,153
"966","Dutchess",36,"Ozone",1,2020-09-06,153
"967","Dutchess",37,"Ozone",1,2020-09-07,153
"968","Dutchess",43,"Ozone",1,2020-09-08,154
"969","Dutchess",43,"Ozone",1,2020-09-09,154
"970","Dutchess",22,"Ozone",1,2020-09-10,154
"971","Dutchess",28,"Ozone",1,2020-09-11,154
"972","Dutchess",30,"Ozone",1,2020-09-12,154
"973","Dutchess",31,"Ozone",1,2020-09-13,154
"974","Dutchess",26,"Ozone",1,2020-09-14,155
"975","Dutchess",23,"Ozone",1,2020-09-15,156
"976","Dutchess",32,"Ozone",1,2020-09-16,156
"977","Dutchess",37,"Ozone",1,2020-09-17,156
"978","Dutchess",29,"Ozone",1,2020-09-18,156
"979","Dutchess",28,"Ozone",1,2020-09-19,156
"980","Dutchess",27,"Ozone",1,2020-09-20,156
"981","Dutchess",26,"Ozone",1,2020-09-21,156
"982","Dutchess",33,"Ozone",1,2020-09-22,156
"983","Dutchess",41,"Ozone",1,2020-09-23,156
"984","Dutchess",42,"Ozone",1,2020-09-24,156
"985","Dutchess",51,"Ozone",1,2020-09-25,156
"986","Dutchess",40,"Ozone",1,2020-09-26,156
"987","Dutchess",32,"Ozone",1,2020-09-27,156
"988","Dutchess",33,"Ozone",1,2020-09-28,156
"989","Dutchess",21,"Ozone",1,2020-09-29,156
"990","Dutchess",30,"Ozone",1,2020-09-30,157
"991","Dutchess",32,"Ozone",1,2020-10-01,157
"992","Dutchess",27,"Ozone",1,2020-10-02,158
"993","Dutchess",25,"Ozone",1,2020-10-03,158
"994","Dutchess",28,"Ozone",1,2020-10-04,160
"995","Dutchess",29,"Ozone",1,2020-10-05,160
"996","Dutchess",39,"Ozone",1,2020-10-06,161
"997","Dutchess",37,"Ozone",1,2020-10-07,161
"998","Dutchess",28,"Ozone",1,2020-10-08,161
"999","Dutchess",31,"Ozone",1,2020-10-09,161
"1000","Dutchess",36,"Ozone",1,2020-10-10,162
"1001","Dutchess",20,"Ozone",1,2020-10-11,162
"1002","Dutchess",22,"Ozone",1,2020-10-12,163
"1003","Dutchess",18,"Ozone",1,2020-10-13,163
"1004","Dutchess",32,"Ozone",1,2020-10-14,163
"1005","Dutchess",44,"Ozone",1,2020-10-15,163
"1006","Dutchess",29,"Ozone",1,2020-10-16,163
"1007","Dutchess",29,"Ozone",1,2020-10-17,163
"1008","Dutchess",31,"Ozone",1,2020-10-18,163
"1009","Dutchess",30,"Ozone",1,2020-10-19,164
"1010","Dutchess",24,"Ozone",1,2020-10-20,164
"1011","Dutchess",21,"Ozone",1,2020-10-21,164
"1012","Dutchess",26,"Ozone",1,2020-10-22,165
"1013","Dutchess",35,"Ozone",1,2020-10-23,165
"1014","Dutchess",22,"Ozone",1,2020-10-24,165
"1015","Dutchess",24,"Ozone",1,2020-10-25,165
"1016","Dutchess",19,"Ozone",1,2020-10-26,165
"1017","Dutchess",30,"Ozone",1,2020-10-27,165
"1018","Dutchess",16,"Ozone",1,2020-10-28,165
"1019","Dutchess",24,"Ozone",1,2020-10-29,165
"1020","Dutchess",22,"Ozone",1,2020-10-30,165
"1021","Dutchess",27,"Ozone",1,2020-10-31,166
"1022","Dutchess",27,"Ozone",1,2020-11-01,166
"1023","Dutchess",32,"Ozone",1,2020-11-02,166
"1024","Dutchess",28,"Ozone",1,2020-11-03,166
"1025","Dutchess",27,"Ozone",1,2020-11-04,166
"1026","Dutchess",38,"Ozone",1,2020-11-05,168
"1027","Dutchess",45,"Ozone",1,2020-11-06,168
